date,data
2019-08-22 12:00:00,"2.183.704.710.116.420.000,00"
2019-08-22 13:00:00,"2.166.257.180.203.280.000,00"
2019-08-22 14:00:00,"219.233.258.076.192.000,00"
2019-08-22 15:00:00,"224.287.605.784.548.000,00"
2019-08-22 16:00:00,"2.332.579.612.697.740.000,00"
2019-08-22 17:00:00,"2.522.295.202.898.470.000,00"
2019-08-22 18:00:00,"2.806.477.023.523.270.000,00"
2019-08-22 19:00:00,"299.754.343.739.812.000,00"
2019-08-22 20:00:00,"2.959.627.413.449.440.000,00"
2019-08-22 21:00:00,"286.391.469.236.170.000,00"
2019-08-22 22:00:00,"270.862.728.079.085.000,00"
2019-08-22 23:00:00,"2.552.022.168.569.100.000,00"
2019-08-23 00:00:00,"2.462.161.301.919.960.000,00"
2019-08-23 01:00:00,"2.340.108.557.101.770.000,00"
2019-08-23 02:00:00,"221.383.330.372.517.000,00"
2019-08-23 03:00:00,"2.101.410.874.835.330.000,00"
2019-08-23 04:00:00,"2.040.353.680.866.490.000,00"
2019-08-23 05:00:00,"2.068.684.154.607.560.000,00"
2019-08-23 06:00:00,"2.243.923.178.595.610.000,00"
2019-08-23 07:00:00,"2.595.866.672.151.770.000,00"
2019-08-23 08:00:00,"2.830.964.955.811.440.000,00"
2019-08-23 09:00:00,"2.725.111.264.666.380.000,00"
2019-08-23 10:00:00,"249.801.250.699.936.000,00"
2019-08-23 11:00:00,"2.276.592.136.603.060.000,00"
2019-08-23 12:00:00,"2.111.695.257.655.260.000,00"
2019-08-23 13:00:00,"2.026.799.144.095.560.000,00"
2019-08-23 14:00:00,"2.010.704.062.419.000.000,00"
2019-08-23 15:00:00,"2.028.678.492.085.560.000,00"
2019-08-23 16:00:00,"2.130.768.703.816.760.000,00"
2019-08-23 17:00:00,"234.569.281.000.407.000,00"
2019-08-23 18:00:00,"2.623.049.843.791.860.000,00"
2019-08-23 19:00:00,"282.051.333.331.300.000,00"
2019-08-23 20:00:00,"2.785.116.554.451.220.000,00"
2019-08-23 21:00:00,"2.707.402.360.706.320.000,00"
2019-08-23 22:00:00,"2.585.866.046.239.120.000,00"
2019-08-23 23:00:00,"248.542.205.778.686.000,00"
2019-08-24 00:00:00,"2.398.827.825.203.410.000,00"
2019-08-24 01:00:00,"2.264.888.337.472.390.000,00"
2019-08-24 02:00:00,"2.110.123.132.474.570.000,00"
2019-08-24 03:00:00,"198.070.769.014.269.000,00"
2019-08-24 04:00:00,"1.905.936.030.255.430.000,00"
2019-08-24 05:00:00,"1.896.839.383.090.700.000,00"
2019-08-24 06:00:00,"1.974.337.329.523.300.000,00"
2019-08-24 07:00:00,"2.142.483.513.870.690.000,00"
2019-08-24 08:00:00,"2.270.168.255.676.410.000,00"
2019-08-24 09:00:00,"2.273.221.711.047.750.000,00"
2019-08-24 10:00:00,"2.151.882.780.917.780.000,00"
2019-08-24 11:00:00,"1.984.376.222.906.900.000,00"
2019-08-24 12:00:00,"186.415.625.528.857.000,00"
2019-08-24 13:00:00,"1.796.640.974.328.240.000,00"
2019-08-24 14:00:00,"1.790.858.163.793.600.000,00"
2019-08-24 15:00:00,"1.839.161.820.531.030.000,00"
2019-08-24 16:00:00,"1.975.189.502.779.860.000,00"
2019-08-24 17:00:00,"2.154.180.724.498.110.000,00"
2019-08-24 18:00:00,"238.997.910.431.868.000,00"
2019-08-24 19:00:00,"2.555.580.501.847.370.000,00"
2019-08-24 20:00:00,"2.520.513.960.429.540.000,00"
2019-08-24 21:00:00,"2.447.985.550.520.260.000,00"
2019-08-24 22:00:00,"2.382.110.536.109.900.000,00"
2019-08-24 23:00:00,"2.308.146.103.251.520.000,00"
2019-08-25 00:00:00,"2.265.328.052.374.520.000,00"
2019-08-25 01:00:00,"2.149.876.717.056.980.000,00"
2019-08-25 02:00:00,"20.303.406.902.285.600,00"
2019-08-25 03:00:00,"1.927.927.912.598.280.000,00"
2019-08-25 04:00:00,"188.356.436.131.401.000,00"
2019-08-25 05:00:00,"186.613.109.144.902.000,00"
2019-08-25 06:00:00,"192.066.720.150.484.000,00"
2019-08-25 07:00:00,"2.028.394.374.164.390.000,00"
2019-08-25 08:00:00,"2.120.373.038.469.250.000,00"
2019-08-25 09:00:00,"214.269.949.042.258.000,00"
2019-08-25 10:00:00,"2.057.919.984.345.140.000,00"
2019-08-25 11:00:00,"1.953.038.413.317.270.000,00"
2019-08-25 12:00:00,"188.231.597.532.748.000,00"
2019-08-25 13:00:00,"185.255.038.117.202.000,00"
2019-08-25 14:00:00,"1.867.290.036.247.530.000,00"
2019-08-25 15:00:00,"1.919.672.969.287.690.000,00"
2019-08-25 16:00:00,"204.841.069.831.904.000,00"
2019-08-25 17:00:00,"2.265.214.333.003.280.000,00"
2019-08-25 18:00:00,"2.535.750.821.867.100.000,00"
2019-08-25 19:00:00,"274.276.105.260.408.000,00"
2019-08-25 20:00:00,"2.685.664.812.639.790.000,00"
2019-08-25 21:00:00,"260.162.574.602.400,00"
2019-08-25 22:00:00,"2.479.994.755.667.560.000,00"
2019-08-25 23:00:00,"2.339.131.382.790.300.000,00"
2019-08-26 00:00:00,"2.272.343.093.524.700.000,00"
2019-08-26 01:00:00,"2.175.010.773.931.440.000,00"
2019-08-26 02:00:00,"2.066.335.578.830.990.000,00"
2019-08-26 03:00:00,"197.039.406.519.872.000,00"
2019-08-26 04:00:00,"193.169.319.708.152.000,00"
2019-08-26 05:00:00,"1.966.559.285.544.160.000,00"
2019-08-26 06:00:00,"2.138.941.696.977.290.000,00"
2019-08-26 07:00:00,"2.482.762.558.808.760.000,00"
2019-08-26 08:00:00,"269.708.070.320.359.000,00"
2019-08-26 09:00:00,"2.643.515.359.462.920.000,00"
2019-08-26 10:00:00,"2.490.656.217.481.990.000,00"
2019-08-26 11:00:00,"2.363.193.499.210.590.000,00"
2019-08-26 12:00:00,"2.279.674.021.817.210.000,00"
2019-08-26 13:00:00,"2.257.207.225.719.220.000,00"
2019-08-26 14:00:00,"2.294.569.183.620.230.000,00"
2019-08-26 15:00:00,"233.015.820.237.149.000,00"
2019-08-26 16:00:00,"240.811.905.884.782.000,00"
2019-08-26 17:00:00,"258.107.620.437.307.000,00"
2019-08-26 18:00:00,"2.833.316.690.459.430.000,00"
2019-08-26 19:00:00,"3.025.714.523.512.520.000,00"
2019-08-26 20:00:00,"29.481.563.780.159.400,00"
2019-08-26 21:00:00,"2.825.007.595.067.290.000,00"
2019-08-26 22:00:00,"2.656.701.030.305.060.000,00"
2019-08-26 23:00:00,"249.613.090.267.264.000,00"
2019-08-27 00:00:00,"239.850.589.107.863.000,00"
2019-08-27 01:00:00,"228.267.097.851.681.000,00"
2019-08-27 02:00:00,"216.783.941.377.254.000,00"
2019-08-27 03:00:00,"20.628.819.395.770.400,00"
2019-08-27 04:00:00,"1.997.671.732.221.100.000,00"
2019-08-27 05:00:00,"202.431.320.253.881.000,00"
2019-08-27 06:00:00,"2.183.957.058.816.410.000,00"
2019-08-27 07:00:00,"2.511.005.847.698.540.000,00"
2019-08-27 08:00:00,"2.729.726.917.336.800.000,00"
2019-08-27 09:00:00,"2.660.288.425.200.420.000,00"
2019-08-27 10:00:00,"248.583.577.968.986.000,00"
2019-08-27 11:00:00,"2.347.540.208.265.950.000,00"
2019-08-27 12:00:00,"225.858.250.808.350.000,00"
2019-08-27 13:00:00,"2.218.836.685.299.440.000,00"
2019-08-27 14:00:00,"2.221.737.251.293.890.000,00"
2019-08-27 15:00:00,"222.484.395.621.208.000,00"
2019-08-27 16:00:00,"2.302.494.882.275.040.000,00"
2019-08-27 17:00:00,"247.892.272.495.993.000,00"
2019-08-27 18:00:00,"274.015.426.165.201.000,00"
2019-08-27 19:00:00,"2.955.124.126.348.230.000,00"
2019-08-27 20:00:00,"289.758.501.261.037.000,00"
2019-08-27 21:00:00,"2.782.255.880.490.180.000,00"
2019-08-27 22:00:00,"262.443.866.417.653.000,00"
2019-08-27 23:00:00,"2.467.586.437.955.990.000,00"
2019-08-28 00:00:00,"2.370.327.223.672.820.000,00"
2019-08-28 01:00:00,"2.253.080.476.091.670.000,00"
2019-08-28 02:00:00,"2.149.185.917.003.410.000,00"
2019-08-28 03:00:00,"203.212.951.398.890.000,00"
2019-08-28 04:00:00,"1.976.226.876.155.310.000,00"
2019-08-28 05:00:00,"1.986.153.403.969.710.000,00"
2019-08-28 06:00:00,"2.151.405.791.332.850.000,00"
2019-08-28 07:00:00,"2.473.312.479.058.480.000,00"
2019-08-28 08:00:00,"26.543.059.739.918.300,00"
2019-08-28 09:00:00,"2.595.355.295.995.050.000,00"
2019-08-28 10:00:00,"248.302.808.451.526.000,00"
2019-08-28 11:00:00,"2.402.970.098.427.660.000,00"
2019-08-28 12:00:00,"2.375.414.721.480.420.000,00"
2019-08-28 13:00:00,"235.542.610.514.083.000,00"
2019-08-28 14:00:00,"2.364.978.442.071.760.000,00"
2019-08-28 15:00:00,"2.404.199.079.918.310.000,00"
2019-08-28 16:00:00,"2.457.878.323.537.160.000,00"
2019-08-28 17:00:00,"2.587.259.018.283.380.000,00"
2019-08-28 18:00:00,"2.796.034.155.611.350.000,00"
2019-08-28 19:00:00,"2.957.995.901.485.980.000,00"
2019-08-28 20:00:00,"290.119.054.845.306.000,00"
2019-08-28 21:00:00,"2.809.080.836.110.850.000,00"
2019-08-28 22:00:00,"266.421.887.353.237.000,00"
2019-08-28 23:00:00,"251.228.681.518.747.000,00"
2019-08-29 00:00:00,"2.418.906.243.744.900.000,00"
2019-08-29 01:00:00,"2.306.134.263.168.690.000,00"
2019-08-29 02:00:00,"2.192.991.882.354.720.000,00"
2019-08-29 03:00:00,"2.090.819.359.459.570.000,00"
2019-08-29 04:00:00,"203.653.713.241.272.000,00"
2019-08-29 05:00:00,"2.060.798.257.732.680.000,00"
2019-08-29 06:00:00,"2.233.135.993.698.540.000,00"
2019-08-29 07:00:00,"256.969.479.063.452.000,00"
2019-08-29 08:00:00,"2.805.373.584.608.340.000,00"
2019-08-29 09:00:00,"275.789.240.773.610.000,00"
2019-08-29 10:00:00,"262.509.850.729.014.000,00"
2019-08-29 11:00:00,"2.509.098.701.640.030.000,00"
2019-08-29 12:00:00,"241.414.636.603.063.000,00"
2019-08-29 13:00:00,"2.381.340.493.510.340.000,00"
2019-08-29 14:00:00,"2.395.177.794.400.390.000,00"
2019-08-29 15:00:00,"2.426.476.885.251.710.000,00"
2019-08-29 16:00:00,"248.293.205.482.399.000,00"
2019-08-29 17:00:00,"265.214.738.176.800.000,00"
2019-08-29 18:00:00,"290.168.955.988.449.000,00"
2019-08-29 19:00:00,"309.253.295.743.685.000,00"
2019-08-29 20:00:00,"3.049.933.861.476.220.000,00"
2019-08-29 21:00:00,"296.389.577.077.023.000,00"
2019-08-29 22:00:00,"2.796.234.608.566.530.000,00"
2019-08-29 23:00:00,"261.930.766.419.675.000,00"
2019-08-30 00:00:00,"2.484.078.905.657.630.000,00"
2019-08-30 01:00:00,"236.028.679.598.024.000,00"
2019-08-30 02:00:00,"223.769.740.403.394.000,00"
2019-08-30 03:00:00,"2.127.317.681.913.420.000,00"
2019-08-30 04:00:00,"207.279.556.114.533.000,00"
2019-08-30 05:00:00,"209.616.245.509.206.000,00"
2019-08-30 06:00:00,"2.251.744.002.719.160.000,00"
2019-08-30 07:00:00,"2.602.122.140.104.820.000,00"
2019-08-30 08:00:00,"2.814.923.213.935.190.000,00"
2019-08-30 09:00:00,"2.749.837.014.845.990.000,00"
2019-08-30 10:00:00,"2.573.713.958.126.730.000,00"
2019-08-30 11:00:00,"241.600.017.228.883.000,00"
2019-08-30 12:00:00,"232.998.464.495.014.000,00"
2019-08-30 13:00:00,"2.266.617.323.182.620.000,00"
2019-08-30 14:00:00,"226.098.009.149.387.000,00"
2019-08-30 15:00:00,"2.271.815.381.490.050.000,00"
2019-08-30 16:00:00,"2.356.516.728.063.130.000,00"
2019-08-30 17:00:00,"2.545.483.755.989.980.000,00"
2019-08-30 18:00:00,"276.390.374.005.485.000,00"
2019-08-30 19:00:00,"293.547.522.406.685.000,00"
2019-08-30 20:00:00,"2.880.377.286.165.010.000,00"
2019-08-30 21:00:00,"2.789.324.622.454.550.000,00"
2019-08-30 22:00:00,"2.654.663.919.250.830.000,00"
2019-08-30 23:00:00,"252.841.014.619.991.000,00"
2019-08-31 00:00:00,"243.953.611.098.344.000,00"
2019-08-31 01:00:00,"2.299.146.839.580.100.000,00"
2019-08-31 02:00:00,"2.157.928.590.061.790.000,00"
2019-08-31 03:00:00,"203.578.369.645.150.000,00"
2019-08-31 04:00:00,"1.955.938.979.311.710.000,00"
2019-08-31 05:00:00,"1.934.325.439.511.920.000,00"
2019-08-31 06:00:00,"1.998.327.062.661.250.000,00"
2019-08-31 07:00:00,"2.150.983.946.617.620.000,00"
2019-08-31 08:00:00,"2.257.629.792.462.200.000,00"
2019-08-31 09:00:00,"227.134.371.685.980.000,00"
2019-08-31 10:00:00,"2.162.260.756.585.320.000,00"
2019-08-31 11:00:00,"2.019.303.051.954.340.000,00"
2019-08-31 12:00:00,"1.905.215.446.557.010.000,00"
2019-08-31 13:00:00,"1.850.172.473.017.940.000,00"
2019-08-31 14:00:00,"1.838.851.438.850.310.000,00"
2019-08-31 15:00:00,"189.770.789.222.520.000,00"
2019-08-31 16:00:00,"200.540.753.757.663.000,00"
2019-08-31 17:00:00,"2.197.288.850.025.250.000,00"
2019-08-31 18:00:00,"2.451.284.224.567.520.000,00"
2019-08-31 19:00:00,"2.630.489.256.754.400.000,00"
2019-08-31 20:00:00,"2.581.766.011.638.470.000,00"
2019-08-31 21:00:00,"250.609.046.325.678.000,00"
2019-08-31 22:00:00,"2.422.663.856.683.250.000,00"
2019-08-31 23:00:00,"2.349.690.948.437.950.000,00"
2019-09-01 00:00:00,"2.301.691.084.877.990.000,00"
2019-09-01 01:00:00,"2.187.796.531.651.370.000,00"
2019-09-01 02:00:00,"2.067.055.891.768.990.000,00"
2019-09-01 03:00:00,"1.957.659.751.956.250.000,00"
2019-09-01 04:00:00,"1.893.495.311.548.400.000,00"
2019-09-01 05:00:00,"1.875.945.434.201.150.000,00"
2019-09-01 06:00:00,"1.913.714.435.248.440.000,00"
2019-09-01 07:00:00,"2.012.822.582.102.470.000,00"
2019-09-01 08:00:00,"2.087.871.320.140.300.000,00"
2019-09-01 09:00:00,"2.112.592.647.899.920.000,00"
2019-09-01 10:00:00,"205.550.507.226.868.000,00"
2019-09-01 11:00:00,"194.599.909.398.387.000,00"
2019-09-01 12:00:00,"1.800.506.259.655.390.000,00"
2019-09-01 13:00:00,"1.727.003.022.024.840.000,00"
2019-09-01 14:00:00,"1.702.325.196.437.390.000,00"
2019-09-01 15:00:00,"1.765.633.582.689.500.000,00"
2019-09-01 16:00:00,"1.942.719.734.179.020.000,00"
2019-09-01 17:00:00,"218.472.674.040.210.000,00"
2019-09-01 18:00:00,"2.411.180.366.270.980.000,00"
2019-09-01 19:00:00,"2.581.560.684.995.950.000,00"
2019-09-01 20:00:00,"2.552.016.302.093.600.000,00"
2019-09-01 21:00:00,"2.484.247.138.124.290.000,00"
2019-09-01 22:00:00,"2.389.254.910.481.490.000,00"
2019-09-01 23:00:00,"228.182.765.010.023.000,00"
2019-09-02 00:00:00,"2.208.773.152.718.740.000,00"
2019-09-02 01:00:00,"2.112.690.031.393.230.000,00"
2019-09-02 02:00:00,"2.027.233.714.549.960.000,00"
2019-09-02 03:00:00,"1.948.983.234.690.830.000,00"
2019-09-02 04:00:00,"19.084.124.951.979.200,00"
2019-09-02 05:00:00,"1.945.869.038.734.690.000,00"
2019-09-02 06:00:00,"211.384.338.047.665.000,00"
2019-09-02 07:00:00,"2.441.739.198.167.600.000,00"
2019-09-02 08:00:00,"259.310.735.283.668.000,00"
2019-09-02 09:00:00,"248.326.788.798.303.000,00"
2019-09-02 10:00:00,"2.305.328.299.688.370.000,00"
2019-09-02 11:00:00,"219.099.493.409.431.000,00"
2019-09-02 12:00:00,"2.124.377.133.632.100.000,00"
2019-09-02 13:00:00,"207.841.022.946.677.000,00"
2019-09-02 14:00:00,"207.770.381.556.303.000,00"
2019-09-02 15:00:00,"2.150.856.508.719.050.000,00"
2019-09-02 16:00:00,"2.232.013.872.315.470.000,00"
2019-09-02 17:00:00,"2.425.559.729.497.290.000,00"
2019-09-02 18:00:00,"2.660.810.902.533.850.000,00"
2019-09-02 19:00:00,"2.822.991.152.057.520.000,00"
2019-09-02 20:00:00,"274.192.431.269.075.000,00"
2019-09-02 21:00:00,"2.634.353.549.293.390.000,00"
2019-09-02 22:00:00,"2.491.279.959.207.910.000,00"
2019-09-02 23:00:00,"2.362.700.354.254.660.000,00"
2019-09-03 00:00:00,"2.296.384.180.886.650.000,00"
2019-09-03 01:00:00,"2.197.336.413.603.540.000,00"
2019-09-03 02:00:00,"2.040.351.424.529.750.000,00"
2019-09-03 03:00:00,"1.918.470.522.317.000.000,00"
2019-09-03 04:00:00,"188.010.476.533.109.000,00"
2019-09-03 05:00:00,"1.969.402.179.571.760.000,00"
2019-09-03 06:00:00,"2.134.253.029.250.250.000,00"
2019-09-03 07:00:00,"2.457.084.995.542.530.000,00"
2019-09-03 08:00:00,"2.586.263.251.757.250.000,00"
2019-09-03 09:00:00,"242.030.020.857.731.000,00"
2019-09-03 10:00:00,"2.256.307.398.630.890.000,00"
2019-09-03 11:00:00,"213.704.998.426.201.000,00"
2019-09-03 12:00:00,"2.051.079.222.644.070.000,00"
2019-09-03 13:00:00,"2.008.882.386.395.850.000,00"
2019-09-03 14:00:00,"2.019.512.349.749.510.000,00"
2019-09-03 15:00:00,"2.082.972.361.829.930.000,00"
2019-09-03 16:00:00,"2.190.662.350.060.160.000,00"
2019-09-03 17:00:00,"2.362.909.922.810.240.000,00"
2019-09-03 18:00:00,"2.562.649.424.318.680.000,00"
2019-09-03 19:00:00,"2.748.524.187.882.420.000,00"
2019-09-03 20:00:00,"270.458.419.612.929.000,00"
2019-09-03 21:00:00,"2.609.355.594.650.550.000,00"
2019-09-03 22:00:00,"2.494.788.743.331.560.000,00"
2019-09-03 23:00:00,"2.376.784.408.129.620.000,00"
2019-09-04 00:00:00,"231.458.749.335.121.000,00"
2019-09-04 01:00:00,"2.204.989.095.513.900.000,00"
2019-09-04 02:00:00,"2.098.518.521.906.580.000,00"
2019-09-04 03:00:00,"199.625.285.743.117.000,00"
2019-09-04 04:00:00,"194.689.485.966.608.000,00"
2019-09-04 05:00:00,"1.975.824.887.203.310.000,00"
2019-09-04 06:00:00,"213.596.071.514.175.000,00"
2019-09-04 07:00:00,"24.363.282.319.262.400,00"
2019-09-04 08:00:00,"255.940.354.855.092.000,00"
2019-09-04 09:00:00,"2.438.017.235.349.600.000,00"
2019-09-04 10:00:00,"2.284.429.477.111.490.000,00"
2019-09-04 11:00:00,"2.187.042.824.929.740.000,00"
2019-09-04 12:00:00,"2.132.167.091.069.170.000,00"
2019-09-04 13:00:00,"2.110.208.783.016.870.000,00"
2019-09-04 14:00:00,"2.124.730.475.964.180.000,00"
2019-09-04 15:00:00,"219.825.925.532.652.000,00"
2019-09-04 16:00:00,"2.300.065.349.136.560.000,00"
2019-09-04 17:00:00,"2.461.263.279.901.020.000,00"
2019-09-04 18:00:00,"2.642.786.833.459.210.000,00"
2019-09-04 19:00:00,"2.772.049.115.653.790.000,00"
2019-09-04 20:00:00,"2.712.412.150.276.910.000,00"
2019-09-04 21:00:00,"2.615.510.159.224.990.000,00"
2019-09-04 22:00:00,"2.492.893.691.237.920.000,00"
2019-09-04 23:00:00,"237.382.815.574.465.000,00"
2019-09-05 00:00:00,"2.307.753.590.913.800.000,00"
2019-09-05 01:00:00,"2.204.776.368.086.900.000,00"
2019-09-05 02:00:00,"2.093.636.982.515.780.000,00"
2019-09-05 03:00:00,"1.983.648.599.437.880.000,00"
2019-09-05 04:00:00,"1.931.190.395.004.380.000,00"
2019-09-05 05:00:00,"195.786.056.592.531.000,00"
2019-09-05 06:00:00,"2.109.555.077.139.170.000,00"
2019-09-05 07:00:00,"2.383.467.045.752.580.000,00"
2019-09-05 08:00:00,"2.487.864.226.411.040.000,00"
2019-09-05 09:00:00,"2.364.200.547.420.370.000,00"
2019-09-05 10:00:00,"2.219.983.084.865.730.000,00"
2019-09-05 11:00:00,"2.117.024.995.774.310.000,00"
2019-09-05 12:00:00,"2.058.699.954.826.310.000,00"
2019-09-05 13:00:00,"203.173.826.519.974.000,00"
2019-09-05 14:00:00,"205.746.285.052.344.000,00"
2019-09-05 15:00:00,"214.854.565.889.262.000,00"
2019-09-05 16:00:00,"2.233.161.986.697.680.000,00"
2019-09-05 17:00:00,"2.392.541.580.817.350.000,00"
2019-09-05 18:00:00,"2.560.757.440.842.990.000,00"
2019-09-05 19:00:00,"2.710.675.854.035.670.000,00"
2019-09-05 20:00:00,"266.092.200.455.449.000,00"
2019-09-05 21:00:00,"257.720.830.169.531.000,00"
2019-09-05 22:00:00,"2.455.970.545.704.360.000,00"
2019-09-05 23:00:00,"234.409.487.233.117.000,00"
2019-09-06 00:00:00,"2.271.541.732.971.310.000,00"
2019-09-06 01:00:00,"2.166.627.399.934.110.000,00"
2019-09-06 02:00:00,"20.481.130.423.774.900,00"
2019-09-06 03:00:00,"1.937.866.714.884.500.000,00"
2019-09-06 04:00:00,"189.405.831.268.952.000,00"
2019-09-06 05:00:00,"191.272.615.976.026.000,00"
2019-09-06 06:00:00,"2.056.912.484.868.010.000,00"
2019-09-06 07:00:00,"233.620.879.494.936.000,00"
2019-09-06 08:00:00,"2.468.512.799.564.280.000,00"
2019-09-06 09:00:00,"2.414.333.912.739.710.000,00"
2019-09-06 10:00:00,"2.291.809.864.305.150.000,00"
2019-09-06 11:00:00,"2.195.597.770.772.100,00"
2019-09-06 12:00:00,"2.167.485.710.426.580.000,00"
2019-09-06 13:00:00,"2.174.827.739.895.820.000,00"
2019-09-06 14:00:00,"2.228.033.152.801.160.000,00"
2019-09-06 15:00:00,"230.184.893.819.569.000,00"
2019-09-06 16:00:00,"2.367.892.455.833.120.000,00"
2019-09-06 17:00:00,"2.497.624.958.602.440.000,00"
2019-09-06 18:00:00,"262.832.732.515.222.000,00"
2019-09-06 19:00:00,"270.912.972.185.411.000,00"
2019-09-06 20:00:00,"26.261.309.167.247.900,00"
2019-09-06 21:00:00,"2.531.973.714.179.400.000,00"
2019-09-06 22:00:00,"2.435.212.879.553.360.000,00"
2019-09-06 23:00:00,"2.354.287.377.119.420.000,00"
2019-09-07 00:00:00,"2.303.503.284.286.860.000,00"
2019-09-07 01:00:00,"2.182.605.152.100.660.000,00"
2019-09-07 02:00:00,"2.056.974.398.747.910.000,00"
2019-09-07 03:00:00,"1.943.156.019.449.330.000,00"
2019-09-07 04:00:00,"186.282.898.776.992.000,00"
2019-09-07 05:00:00,"184.752.208.964.023.000,00"
2019-09-07 06:00:00,"1.898.856.187.114.340.000,00"
2019-09-07 07:00:00,"2.017.527.675.960.910.000,00"
2019-09-07 08:00:00,"2.131.607.248.799.470.000,00"
2019-09-07 09:00:00,"21.805.199.359.473.400,00"
2019-09-07 10:00:00,"2.132.907.350.023.880.000,00"
2019-09-07 11:00:00,"2.035.928.643.523.100.000,00"
2019-09-07 12:00:00,"1.957.836.829.262.900.000,00"
2019-09-07 13:00:00,"1.899.192.471.540.730.000,00"
2019-09-07 14:00:00,"1.911.813.336.172.360.000,00"
2019-09-07 15:00:00,"1.943.277.590.872.400,00"
2019-09-07 16:00:00,"2.058.527.390.193.130.000,00"
2019-09-07 17:00:00,"22.426.691.066.405.200,00"
2019-09-07 18:00:00,"245.164.596.047.224.000,00"
2019-09-07 19:00:00,"2.630.317.504.402.440.000,00"
2019-09-07 20:00:00,"2.575.734.643.049.550.000,00"
2019-09-07 21:00:00,"250.770.076.565.496.000,00"
2019-09-07 22:00:00,"24.150.712.835.834.100,00"
2019-09-07 23:00:00,"2.329.740.509.315.840.000,00"
2019-09-08 00:00:00,"2.270.632.068.254.840.000,00"
2019-09-08 01:00:00,"2.166.190.934.156.860.000,00"
2019-09-08 02:00:00,"2.041.825.805.203.260.000,00"
2019-09-08 03:00:00,"1.936.077.530.110.280.000,00"
2019-09-08 04:00:00,"1.879.358.910.661.290.000,00"
2019-09-08 05:00:00,"1.858.895.380.566.550.000,00"
2019-09-08 06:00:00,"1.895.474.299.368.440.000,00"
2019-09-08 07:00:00,"198.051.617.228.096.000,00"
2019-09-08 08:00:00,"2.038.772.349.831.930.000,00"
2019-09-08 09:00:00,"206.286.506.217.829.000,00"
2019-09-08 10:00:00,"201.790.105.456.316.000,00"
2019-09-08 11:00:00,"191.675.119.372.797.000,00"
2019-09-08 12:00:00,"1.861.529.969.587.150.000,00"
2019-09-08 13:00:00,"18.365.377.911.663.400,00"
2019-09-08 14:00:00,"1.870.801.437.721.800.000,00"
2019-09-08 15:00:00,"1.948.516.353.494.450.000,00"
2019-09-08 16:00:00,"2.066.353.719.778.300.000,00"
2019-09-08 17:00:00,"2.238.581.978.285.970.000,00"
2019-09-08 18:00:00,"2.497.537.773.751.150.000,00"
2019-09-08 19:00:00,"2.692.966.408.554.800.000,00"
2019-09-08 20:00:00,"263.446.564.410.219.000,00"
2019-09-08 21:00:00,"2.533.374.087.008.130.000,00"
2019-09-08 22:00:00,"242.185.789.320.293.000,00"
2019-09-08 23:00:00,"22.823.780.157.556.600,00"
2019-09-09 00:00:00,"2.204.780.880.760.360.000,00"
2019-09-09 01:00:00,"2.100.883.523.814.560.000,00"
2019-09-09 02:00:00,"199.363.704.113.218.000,00"
2019-09-09 03:00:00,"1.906.378.452.761.650.000,00"
2019-09-09 04:00:00,"186.663.253.972.412.000,00"
2019-09-09 05:00:00,"1.902.527.066.468.750.000,00"
2019-09-09 06:00:00,"2.063.449.633.898.560.000,00"
2019-09-09 07:00:00,"2.396.429.429.511.810.000,00"
2019-09-09 08:00:00,"2.560.508.973.042.170.000,00"
2019-09-09 09:00:00,"2.484.694.344.064.380.000,00"
2019-09-09 10:00:00,"2.345.058.418.368.780.000,00"
2019-09-09 11:00:00,"221.875.942.832.977.000,00"
2019-09-09 12:00:00,"21.293.343.054.301.300,00"
2019-09-09 13:00:00,"2.105.585.910.068.920.000,00"
2019-09-09 14:00:00,"213.800.874.686.575.000,00"
2019-09-09 15:00:00,"220.274.385.995.961.000,00"
2019-09-09 16:00:00,"230.287.557.140.830.000,00"
2019-09-09 17:00:00,"2.519.234.617.503.060.000,00"
2019-09-09 18:00:00,"2.809.112.424.825.090.000,00"
2019-09-09 19:00:00,"3.018.596.142.140.060.000,00"
2019-09-09 20:00:00,"29.399.918.686.815.200,00"
2019-09-09 21:00:00,"280.062.471.781.732.000,00"
2019-09-09 22:00:00,"2.640.373.275.184.790.000,00"
2019-09-09 23:00:00,"2.489.259.003.524.680.000,00"
2019-09-10 00:00:00,"2.397.093.063.271.140.000,00"
2019-09-10 01:00:00,"2.279.188.097.138.820.000,00"
2019-09-10 02:00:00,"2.160.845.762.694.570.000,00"
2019-09-10 03:00:00,"2.061.171.546.081.460.000,00"
2019-09-10 04:00:00,"201.045.568.487.165.000,00"
2019-09-10 05:00:00,"2.034.759.229.322.150.000,00"
2019-09-10 06:00:00,"2.192.874.372.337.770.000,00"
2019-09-10 07:00:00,"2.536.115.806.896.710.000,00"
2019-09-10 08:00:00,"269.021.051.887.155.000,00"
2019-09-10 09:00:00,"2.553.390.050.148.900.000,00"
2019-09-10 10:00:00,"2.356.507.522.209.270.000,00"
2019-09-10 11:00:00,"2.231.628.399.748.340.000,00"
2019-09-10 12:00:00,"216.276.103.156.532.000,00"
2019-09-10 13:00:00,"21.191.442.374.855.500,00"
2019-09-10 14:00:00,"2.116.038.164.341.640.000,00"
2019-09-10 15:00:00,"2.144.057.353.867.300.000,00"
